datasetKey	title	total_species	worms_species	worms_percentage	total_occurrences
ea6b944f-7a7b-4640-b560-b8192af00be7	Mollusc specimens of Parthenon Tama Museum (PTHM)	616	604	98.05194805194806	645
dcfed86f-a8fe-4219-8f1a-e6a5d9086163	Plant specimens of Parthenon Tama Museum (PTHM)	2053	434	21.139795421334632	9848
704a907a-2d51-49a6-937d-cf180887a3fe	The distribution of Pteris fauriei group	4	0	0	71
08910882-0a78-4cb3-9fc7-5a5b31b3c237	Database of Aquatic Macrophytes in Japanese lakes	2398	583	24.31192660550459	45013
7abad3fc-068a-4f34-8b3d-bfe03155ccde	FBIP: Magnoliophyta collection	302	10	3.3112582781456954	309
8691143c-f762-11e1-a439-00145eb45e9a	Insects specimen database of Osaka Museum of Natural History	363	8	2.203856749311295	4647
6a560f1a-bf5d-41e0-b723-7e5a71da6232	Birds of the Lower Tana River Forests ecosystem	150	74	49.333333333333336	538
ea2642d2-1623-491e-b186-d693994b9a2c	Caledonian Conservation Ltd Incidental Records 2014 onwards	50	14	28.000000000000004	99
78e2c7a4-4ee4-40bf-8401-e45be3c004ba	International records of herpetofauna published in the British Herpetological Society's journals	530	136	25.660377358490567	1750
e7e62d11-e6b8-4532-af4c-338192b58b21	British records of herpetofauna published in the British Herpetological Society's journals	64	40	62.5	766
ef6a8399-8c25-45d0-a624-1ac0441c43c6	Tipi di Nymphalidae nella Collezione entomologica di lepidotteri di Roger Verity | Nymphalidae types in the Roger Verity's entomological collection of lepidopterans	84	3	3.571428571428571	3540
8688dcfe-f762-11e1-a439-00145eb45e9a	Mammals specimens of Taga Town Museum, Shiga Pref., Japan	29	6	20.689655172413794	87
868c0cb2-f762-11e1-a439-00145eb45e9a	Plant specimens of Taga Town Museum, Shiga Pref., Japan	436	82	18.807339449541285	987
868ac4b0-f762-11e1-a439-00145eb45e9a	Insect specimens of Taga Town Museum, Shiga Pref., Japan	163	2	1.2269938650306749	4475
fab5826a-653f-4751-8d9f-08678e0497fb	Occurrence data of the aquatic fauna of the Vetal Tekdi quarry, Pune, India	91	61	67.03296703296702	92
7f8fd849-af78-4eb4-b764-5b11346aa193	Record species dataset covering Cheshire, Halton, Warrington & Wirral	13394	2733	20.404658802448857	2008175
d5df9ba4-a88c-420a-ae4c-9c625228e8aa	ZFMK Siphonaptera collection	6	0	0	31
b1fa0ea9-d7bb-4af7-a6c5-e11fe8bf60e7	Collezione entomologica di coleotteri scolitidi di Giuseppe Russo | Giuseppe Russo's entomological collection of bark beetles	0	0	NA	0
86878e4e-f762-11e1-a439-00145eb45e9a	Freshwater shellfish specimens of Taga Town Museum, Shiga Pref., Japan	47	46	97.87234042553192	212
eec636b7-914b-421a-9588-7fa3bc42a609	Occurrence data of Birds of the Upper Tana Basin, Kenya	143	23	16.083916083916083	599
dbc709b9-e36e-4dd7-ab5b-c3cb08c2779d	Dataset of herbarium specimens of threatened vascular plants in Catalonia	187	34	18.181818181818183	1618
da5fcfbd-25a3-4af7-8cb5-c8f2c15a83a9	Actualización de la base de datos de hongos macroscópicos de Jalisco	907	63	6.945975744211687	14201
86800624-a24a-4ca0-bc02-6f628f31c328	Macroinvertebrate records from Central European streams	153	34	22.22222222222222	1660
5e0c660f-4093-42e5-a6df-55a44ae8dfb5	Mammal observations from Ukrainian scientific literature	145	88	60.689655172413794	6805
1ba78f31-d99f-4c04-8af9-262eacc42785	An annotated list of the flora of the progected reserve «Zelenivskyi step» (Kherson region, Ukraine)	247	67	27.125506072874494	340
e2bec7d1-c0fe-4315-bac9-6c1ce3128309	Dinosaur National Monument Herbarium	733	207	28.240109140518417	2922
9324c04c-7ac6-4b69-b98c-4472c51c73c5	A taxonomic synopsis of Altingiaceae with nine new combinations	15	0	0	927
a8e54cf4-3c00-4011-90dd-84d52dae34f8	An annotated list of the flora of the Kozatskyi khutir (Kherson region, Ukraine)	290	110	37.93103448275862	331
5ece80e3-73f0-48e0-9125-1cd24a4ecdbd	Amphibian and Reptile species occurrence records in the Tana River Basin, Kenya	31	1	3.225806451612903	72
7acd4427-1a40-492d-8706-66cacea18a53	Cultivated plants of the Central Botanical Garden of the National Academy of Sciences of Belarus	1001	125	12.487512487512488	1256
e4a2eefa-fced-46d3-a19d-f90e7485e7e2	Tipos de Diatomeas de América del Sur contenidos en la Colección Joaquín Frenguelli, División Ficología “Dr. Sebastián A. Guarrera”	273	254	93.04029304029304	603
45b4c600-6d61-4eeb-b9a6-6d07e0cdcd1a	Chironomidae from Central Europe	149	4	2.684563758389262	3309
abb9972c-8003-464a-89d7-955f10064cae	Revisión de las Agavaceae (sensu stricto), Crassulaceae y Liliaceae incluidas en el PROY-NOM-059-ECOL-2000	48	0	0	196
0284b82d-cdd1-4d67-83bd-c8e42e988adb	Merseyside BioBank (unverified)	6718	1551	23.087228341768384	136503
c3c56ab1-706c-4e7f-85f8-f6f860e203f2	Merseyside BioBank (verified)	5878	1039	17.676080299421574	607505
d1913fb2-2dc9-48b2-9dba-0b340c514f76	Bird species occurrences recorded from selected sites in mid Tana River Basin, Kenya	164	42	25.609756097560975	718
ad5eb389-d0b9-4529-b992-60d25e283177	SNH Invertebrate Site Condition Monitoring 2015: Perchhall Loch SSSI	31	0	0	72
8a43c2b7-5976-457d-9f35-a232655efdcc	Field Museum of Natural History (Botany) Bryophyte Collection	4386	98	2.2343821249430005	94570
3dc00daf-4d79-4388-a579-b4567b7ab9ed	SNH Invertebrate Site Condition Monitoring 2015: Dunhog Moss SSSI	35	0	0	82
919fbd54-6fa6-4a6f-a616-4a87962a0a37	SNH Invertebrate Site Condition Monitoring 2013/14: Dollar Glen SSSI	18	1	5.555555555555555	24
80187caf-3e88-4dc1-8ded-6efcdcddaafc	SNH Invertebrate Site Condition Monitoring 2015: Carrick Ponds SSSI	53	1	1.8867924528301887	137
a3d3fb48-90f0-442a-bd1a-d0876fc7972d	SNH Invertebrate Site Condition Monitoring 2013/14: Flanders Moss SSSI	63	7	11.11111111111111	114
5a9ea7e8-9db0-48ff-83b2-72c04a57a6fc	SNH Invertebrate Site Condition Monitoring 2015: Mount Bog SSSI	30	0	0	62
7a2ab795-6e71-4aad-bd0a-151d873d7d96	SNH Invertebrate Site Condition Monitoring 2015: Tweedwood - Gateheugh SSSI	28	0	0	45
d505ee59-5898-4bb6-92d9-db1daf4cb7db	SNH Invertebrate Site Condition Monitoring 2015: Lurgie Loch SSSI	35	1	2.857142857142857	71
1ee2f194-4c11-4212-a77a-28a4cfcd5c50	SNH Invertebrate Site Condition Monitoring 2013/14: Glenmore Forest SSSI	18	0	0	129
efd37b1f-05f2-4fd1-bd7e-4f28c2dcfd1e	TWIC Midlothian Council – LBS Site Surveys	408	173	42.40196078431372	934
b2974853-6c41-4c63-a11b-7989e58a3ad4	Oregon Bee Atlas Survey Data: 2018	178	1	0.5617977528089888	6781
f85f5c5c-ce02-4337-9317-23fe54769ff2	UTEP Birds (Arctos)	547	288	52.6508226691042	3271
0ab7fc3f-f956-4486-8f7d-a5009b05efdb	ZMUO Common invertebrate collection	854	9	1.053864168618267	20399
eecc4bfe-1462-4c38-a651-de27b3ad4b6c	The Morton Arboretum Herbarium - Bryophytes	358	28	7.82122905027933	1553
fe4d614a-8796-4c12-93c7-ae6ad4f2741d	The Morton Arboretum Herbarium - Lichens	1200	136	11.333333333333332	20298
8c94136f-6274-4ca9-b05d-562871277f99	SNH Invertebrate Site Condition Monitoring 2015: Blind Moss SSSI	53	1	1.8867924528301887	137
f6384b4e-64c0-4d0d-b080-a3f7cc3ae745	SNH Invertebrate Site Condition Monitoring 2015: Lindean Reservoir SSSI	40	1	2.5	89
7cb4a425-3aab-440e-8df2-7f0ef9b17ed4	SNH Invertebrate Site Condition Monitoring 2015-16: Rum SSSI	166	44	26.506024096385545	494
5108c281-71ad-4ad5-bbd8-160272dcd784	SNH Invertebrate Site Condition Monitoring 2013/14: Lismore Lochs SSSI	47	3	6.382978723404255	151
fe17fe38-29d7-48ec-a4f6-bda16a39679f	SNH Invertebrate Site Condition Monitoring 2013/14: Cairngorms SSSI	111	27	24.324324324324326	317
c497c84a-ba5e-439d-8932-b23df520e529	SNH Invertebrate Site Condition Monitoring 2013/14: Earlshall Muir SSSI	104	12	11.538461538461538	155
f468196d-15d9-4e24-bcb9-a64ecb492eea	East Lothian Council - Biodiversity Surveys	396	165	41.66666666666667	1938
49f8c381-6429-427b-8c8c-5e414e8fe36b	SNH Invertebrate Site Condition Monitoring 2015: Maidens to Doonfoot SSSI	29	5	17.24137931034483	52
dbe7a6d3-b852-4d0d-a91a-caf495556d3a	SNH Invertebrate Site Condition Monitoring 2013/14: Loch Lubnaig Marshes SSSI	25	1	4	26
e0916f8b-b9ed-401a-8353-064a3859871a	Flore de Franche-Comté	1998	572	28.628628628628626	156587
628649b7-7add-4df8-8f99-ca8bff5addc7	Swiss Occurrence Records of Native Species of Various Faunal Groups	3	3	100	726
68c91b9a-2322-4f60-8d58-2c696a73a11c	Living plant collection of Meise Botanic Garden	10771	835	7.752297836783957	19744
cbc3c3cb-4351-42cd-8209-70c3f12f4dad	Plant species occurrences recorded from selected sites in the lower Tana River Basin, Kenya	469	55	11.727078891257996	1254
becd96c5-e731-4636-8b29-97f8f2fe7ed3	SNH Invertebrate Site Condition Monitoring 2015-16: Den of Airlie SSSI	175	30	17.142857142857142	224
b87b2913-b9ad-4ec5-8272-0978994acce4	SNH Invertebrate Site Condition Monitoring 2013/14: River Spey - Insh Marshes SSSI	108	3	2.7777777777777777	226
c293d351-7a9b-4963-b81b-b8dfa96fae1b	SNH Invertebrate Site Condition Monitoring 2013/14: Crathie Wood SSSI	80	20	25	222
6cb824fd-7c2e-491b-85c9-156f1c4f9b29	SNH Invertebrate Site Condition Monitoring 2013/14: Black Wood of Rannoch SSSI	130	19	14.615384615384617	336
3a6ab9d2-a0e2-4c16-8040-2e1ad912547c	SNH Invertebrate Site Condition Monitoring 2013/14: Alvie SSSI	90	15	16.666666666666664	137
439e017b-c952-490b-9b5a-1e190e55bb15	SNH Invertebrate Site Condition Monitoring 2013/14: Whitlaw Mosses SSSI	49	2	4.081632653061225	65
8073bd4c-cf6e-42ad-979c-dc8b3ba1d422	SNH Invertebrate Site Condition Monitoring 2013/14: Cadder Wilderness SSSI	35	8	22.857142857142858	35
83c5db8e-ade3-4269-9f33-00f85d90355a	SNH Invertebrate Site Condition Monitoring 2013/14: Ben Lomond SSSI	78	6	7.6923076923076925	380
7fb46f10-f762-11e1-a439-00145eb45e9a	Estudio sistemático y ecológico del género Tigridia (Iridaceae)	53	1	1.8867924528301887	640
7fa49f72-f762-11e1-a439-00145eb45e9a	Distribución geográfica de las aves y los mamíferos del estado de Querétaro	362	96	26.519337016574585	4001
993e09f3-4477-4b80-92ca-2f8de5555254	Plants of Nepal (Gymnosperms and Angiosperms)	5611	771	13.74086615576546	5832
718d628f-149a-4789-a062-05415f042c40	Plant species occurrences recorded from selected sites in the upper Tana River Basin, Kenya	1055	192	18.19905213270142	3859
d55073b8-f5a0-46e3-89e3-9519c57b0316	Insect Diversity and Diagnostics Lab	250	11	4.3999999999999995	1136
c2722072-2464-41d0-b82e-adb4ef553550	SNH Invertebrate Site Condition Monitoring 2015-16: Morrich More SSSI	362	52	14.3646408839779	548
f10ea5fc-976a-4bfd-addc-aea59fa5276c	Records of the Brisbane Botanic Gardens Conservation Seedbank	748	96	12.834224598930483	873
437fa56c-e7bb-4534-93c5-8af0bebd5d72	SNH Invertebrate Site Condition Monitoring 2013/14: North Rothiemurchus Pinewood SSSI	38	3	7.894736842105263	137
d89c884f-0661-4ceb-a531-ceae2374b915	Plateforme AUVERGNE-DREAL Auvergne-Enquête participative """"Lichens forestiers d'Auvergne et du Massif Central""""	59	15	25.423728813559322	1883
d34156ac-83af-4c33-9686-cc71a1045826	Flora des Gouvernements Wladimir"" (Fleroff, 1902): georeferenced records	621	215	34.62157809983897	8478
bd5b2544-6a60-4c1b-b153-c1cc0220eb3f	SNH Invertebrate Site Condition Monitoring 2015-16: Methven Woods SSSI	283	22	7.773851590106007	336
d02e2f00-f839-44d1-a59e-bbf2a0c16c6e	SNH Invertebrate Site Condition Monitoring 2015-16: Crannach Wood SSSI	25	4	16	37
7294f96c-7c04-483e-b19c-71e66253ca0f	The Avian Collection of the Tana River Basin at the National Museums of Kenya's Ornithology Section.	66	19	28.78787878787879	222
95e0540e-aead-4402-b77d-738b846dafc5	Diversidad genética de las especies de cucurbita en México e hibridación entre plantas genéticamente modificadas y especies silvestres de cucurbita	9	0	0	737
cf750a05-25f2-459b-8891-1a1fd23d7bf8	Occurrences of Threatened Species included in the Third Edition of the Red Data Book of the Komi Republic (Russia)	432	87	20.13888888888889	7187
38e8b720-9074-4471-a016-73cae18a6c1c	Plant Specimen Database of Tama Forest Science Garden, Forestry and Forest Products Research Institute, Japan	2337	111	4.7496790757381255	29918
3c66c8f5-a981-46ea-8b0f-6ae44f799220	Mozambique Herpetological Collection - IICT	90	10	11.11111111111111	1116
ae52efd5-bfd4-4a81-ba12-813cace064f3	Angolan Herpetological Collection - IICT	56	5	8.928571428571429	549
84e6e5f8-f762-11e1-a439-00145eb45e9a	FHSM Mammals Collection	356	46	12.921348314606742	39393
f1e0c699-a29e-4484-9070-373d283ac245	São Tomé and Príncipe Herpetological Collection - IICT	22	1	4.545454545454546	212
76525e81-9210-401d-a90d-5509f771c0e7	The Albert J. Cook Arthropod Research Collection	26547	599	2.2563754849888875	246110
7f9af04e-f762-11e1-a439-00145eb45e9a	Flora de macroalgas del litoral oaxaqueño	134	0	0	1531
4dac6899-124a-40fc-90d3-aa5a872c99c0	Wood-inhabiting corticioid basidiomycetes in Norway	286	3	1.048951048951049	1133
532acf89-7c3d-4d81-ba15-e5eaa8aba39c	Monitoring the restoration of natural vegetation at the site of the former Kakhovka reservoir	37	19	51.35135135135135	127
e386d77e-4713-4289-bd01-6d0115c718ed	Edible Insects Collection of the Natural History Museum Bulawayo (NMZB), Zimbabwe Occurrence dataset	33	0	0	1073
85a3c886-3312-45c9-b040-4d7634653246	EDP Foz Tua: Arthropoda – Environmental Impact Assessment [2006-2008]	719	21	2.920723226703755	2090
856ba999-339c-441c-9fa8-3643294a70ef	Sistemática y distribución actual de los Agave spp mezcaleros	11	1	9.090909090909092	282
648ab960-2021-4f48-8b3a-7b7343f3c84f	Evaluación de las categorías de protección de la familia Iridaceae	9	0	0	75
116e4f59-9d50-45a8-ba6d-374bd506a6e4	Diversidad potencial de plantas vasculares en la región subantártica de Aysén y Magallanes, Chile	976	286	29.303278688524593	4440
60c84057-e3fc-4e8d-a996-8845ef4fb70b	tree climbing bryophytes & lichens at tree base and crown with traits	100	22	22	515
ddef0a33-0165-4478-9871-1cf55060e36d	Science Museum of Minnesota Paleontology Collection	18	0	0	768
e5dd4343-8bd9-449a-bef5-47c655968225	Cape Verde Herpetological Collection - IICT	18	1	5.555555555555555	1728
8832a70e-ce6f-4f57-8357-ae3aebda3a05	Records of vascular plants Obolonska rural territorial community in 2024 (Poltava Region, Ukraine)	355	138	38.87323943661972	788
c6e94ce4-5d25-4758-8a52-2d5ee4d520fc	Guinea-Bissau Herpetological Collection - IICT	44	6	13.636363636363635	947
80218190-f762-11e1-a439-00145eb45e9a	Estudio taxonómico y base de datos del género Muhlenbergia de México	111	0	0	6438
ac4fb95c-60ca-457b-9a46-1db8a6a4449c	PLADIAS.SK dataset: Flora of Slovakia [Flóra Slovenska]	12	7	58.333333333333336	736
8734b6f6-2bf5-439a-833e-0fd25201bcd7	VIT - Lepidotheca (The Natural History Museum of Álava)	66	0	0	4172
7a7244fc-13b9-43ee-93c9-0d5c4457a86a	Jardin botanique de Montréal (JBM)	8726	728	8.342883337153335	19528
80be653c-f762-11e1-a439-00145eb45e9a	Límites de especies dentro del género Gerrhonotus (Sauria: Anguidae)	4	0	0	272
e3a63db5-e90f-4205-bafe-60f5d8fd28a5	Invertebrates of the river Tana Basin in Kenya available at the National Museums of Kenya's Natural History Collections, Invertebrates Zoology Section	1302	68	5.22273425499232	9443
2d82d1cc-2709-4640-b22d-811c383b03fc	Lichen diversity in forests	197	45	22.84263959390863	5620
a32d4930-e4af-44c5-9f8d-9bf08a9e3144	Nomenclatural types of Antal Margittai in the Uzhhorod National University Herbarium (UU)	4	1	25	15
7df6557f-1996-4874-a08a-1ac5718ef413	Asian Herpetological Collection - IICT	35	13	37.142857142857146	300
5f442679-017d-4d99-8b81-2444d79321c8	VIT Herbarium - Mycotheca (The Natural History Museum of Álava)	1373	72	5.243991260014567	7291
3484c814-c0f1-453c-8501-50d4846c4ba6	Insectarium de Montréal (IMQC)	2070	87	4.202898550724638	22100
6337d547-b795-42cf-a1b8-b965a249dac9	Macrolichens - complete lists	60	17	28.333333333333332	221
640142cc-ff7e-49f3-902a-a0fd5a7a3560	A checklist to the wasps of Peru (Hymenoptera, Aculeata)	896	1	0.11160714285714285	2547
3a6821a5-7c60-4ff9-a780-13039276dc05	Flora of Annapurna Conservation Area, Central Nepal, Part 1: Specimen-Based Occurrence Records from Manang District (TUCH Collection)	756	126	16.666666666666664	2044
a1a5983f-4acf-48d3-8e8a-a5571a3248ff	Vascular plants and cryptogams of ancient forgotten parks of Kherson region (Ukraine)	614	183	29.80456026058632	2935
834f1756-f762-11e1-a439-00145eb45e9a	Col·lecció de plantes de l'herbari de la Universitat de Barcelona	8994	2041	22.692906382032465	120778
3254bb7f-4b13-444c-846e-33e43276aea0	Diversidad y distribución del género Tripsacum (Poaceae: Tripsacinae) en México	12	0	0	373
809e70d8-f762-11e1-a439-00145eb45e9a	Estudio monográfico de la familia Rhamnaceae en México	92	0	0	2108
5c9d65fc-dd85-44cd-add1-16590de266cb	Plant species occurrence in the upper to mid Tana River Basin based on specimen records at the East African Herbarium (EA), Nairobi, Kenya	1283	184	14.341387373343725	5458
b522fb5f-2278-4125-b9a5-d5ae698aee7c	National Seed Bank	0	0	NA	0
51e89cea-1387-460f-9ad2-c3efcbfbbf2f	Mohonk Preserve Phenology Observations	266	89	33.45864661654135	9627
23ccb221-13cf-4011-853a-2af463b3d85b	Materials to the flora of fragmented areas of Podilski Tovtry based on the results of field research in 2022	449	141	31.403118040089083	4256
80a10230-f762-11e1-a439-00145eb45e9a	Estudio biosistemático del género Bouteloua de México	34	0	0	2641
f77d13e1-15c5-40ad-bb4f-210d13ab8b3a	Lake District meiofauna Workshop records	144	125	86.80555555555556	206
80931f9e-f762-11e1-a439-00145eb45e9a	Base de datos de las gramíneas (Poaceae) del noreste de México	456	39	8.552631578947368	7381
918965c3-542f-4d21-a262-35105b7dc3d5	Medicinal Herb Garden (CNR-ISB-MGH)	116	37	31.896551724137932	474
f62a2d6a-f800-4efe-b63a-325762d81f5f	Catálogo digital y clave ilustrada de los mosquitos (Diptera: Culicidae) de las zonas áridas de los estados de Nuevo León y Tamaulipas, México	52	6	11.538461538461538	2744
3c5b2f6c-c860-402d-a3d7-4140771dae76	Expertise dans le cadre d'une sollicitation liée à une étude d'impact-Expertise naturaliste d'un projet agricole et de production d'énergie photovoltaïque à Saint-André - Taxo d'Amont (66)	43	6	13.953488372093023	56
de228b68-0a66-4607-8805-7d1ef92ea07b	The Tapinoma Ecology Research Group (GRET)	3	0	0	141
c6677d76-f416-4479-9175-c5ec9e8eda4a	Estado actual y fitogeografía de las especies de la Familia Cucurbitaceae endémicas de México	116	3	2.586206896551724	2403
dbf97ebc-f931-4b99-8b3b-6fb1375b21bb	Lepidoptera and Coleoptera of the Forest Insect Museum Ibadan (FIMI) Nigeria	92	1	1.0869565217391304	342
24fd68c4-d4ac-4a39-8e8b-3af9dae81db4	University of Tartu Natural History Museum and Botanical Garden Botanical Collections	6652	1083	16.280817799158147	123890
259d6519-f92d-4291-adb0-04a925be0d33	Spider specimen data from Satoyama landscapes, including abandoned farmland, collected over multiple periods in Machida City, Tokyo	56	0	0	376
3412de46-ed80-42c1-9e7b-42a1e040e66e	SYKO Herbarium Moss Collection	528	44	8.333333333333332	48275
50efc135-cd5f-4282-b38b-1f73be8affe1	Genotipificación de especies de la ictiofauna del Sistema Pánuco-Tamesí a través de la generación del código de barras de ADN mitocondrial	29	29	100	50
800aefe8-f762-11e1-a439-00145eb45e9a	Estudio taxonómico-florístico de la familia Orchidaceae en el Bajío: tribus Epidendrae y Maxillariae	71	0	0	491
feae2649-360e-431d-b49c-debcbeb01ad6	Vegetation releves in 150 grassland EPs in  2008	244	105	43.0327868852459	3353
ab12168f-cd7d-484a-9f58-44ca34afe762	vegetation releves on grassland gridplots 2007-2009	490	180	36.734693877551024	25370
ae3eff3a-7453-498c-bcdf-c22e1fcdec78	vegetation releves on grassland gridplots in 2007	504	188	37.301587301587304	25133
029ca2ac-d525-4dd0-bfc5-288102358341	The hoverfly collection (Diptera, Syrphidae) of the International Centre of Insect Physiology and Ecology (icipe) at Nairobi (Kenya)	48	0	0	558
802cbd26-f762-11e1-a439-00145eb45e9a	Inventario taxonómico de los hongos conidales saprobios del parque Yumka' en Villahermosa, Tabasco	217	10	4.6082949308755765	586
9f0e1ca6-fb08-4c72-9a4a-1e3b7a528c10	Global soil organisms	9718	531	5.464087260753241	2880670
6ace6c92-2437-4923-ada5-94ff0340da0d	Étude des Coléoptères aquatiques de Guyane (inventaire et taxonomie) - Projet RECOLT REcherche des COLéotpères aquatiques de Guyane – inventaire et Taxonomie	55	0	0	223
0a8e05d9-b23f-45ca-b935-bd5137a0feba	Moss occurrences in Kuznetsk depression (Altai-Sayan mountain country)	156	20	12.82051282051282	1690
b0694431-3b93-4bdc-ab1f-f109ea43fcc0	Red Book of Altai Mountain Country (plants)	230	15	6.521739130434782	4098
80b2b8cc-f762-11e1-a439-00145eb45e9a	Propuesta para rescatar y conservar la paleobiota de la Cantera Tlayúa, en Tepexí de Rodríguez, Puebla: Fase II	1088	579	53.216911764705884	3287
143bc778-c784-45ea-a6fe-d6bbf499a08e	Sistematización de la Colección Entomológica Forestal del CENID-COMEF	235	12	5.106382978723404	619
45c814c3-fd17-4f68-ba03-ca95ac8bcc23	Códigos de barras del ADN de mamíferos topotipos de México Fase I: Noroeste mexicano	60	8	13.333333333333334	488
768fca77-81e7-4118-8789-a19b04cda1bf	Threatened terricolous lichens with arid ecology from Ukraine	16	2	12.5	851
809bcf86-f762-11e1-a439-00145eb45e9a	Recuento de la diversidad florística de Veracruz	409	38	9.290953545232274	3361
ae7cf7d9-85dc-4578-9f5f-40d760ab013b	Flora del Nororiente Colombiano: Colecciones del Herbario Regional Catatumbo Sarare	674	92	13.649851632047477	1426
7a498826-f762-11e1-a439-00145eb45e9a	Museu de Ciències Naturals de Barcelona: MCNB-Art	8400	405	4.821428571428572	70265
1a2b7ede-2c91-4952-afea-dfbf5cd3c677	Biodiversidad mastozoológica del Eje Volcánico Transversal	207	14	6.763285024154589	14445
3772c2f3-28e4-4e25-938a-93635e6642a2	FAIRTraits: an enriched, FAIR-compliant database of plant traits from Mediterranean populations of 240 species	0	0	NA	0
3287044c-8c48-4ad6-81d4-4908071bc8db	The Myriapoda & Onychophora collection (MY) of the Muséum national d'Histoire naturelle (MNHN - Paris)	1262	1145	90.72900158478605	9566
7fad2d40-f762-11e1-a439-00145eb45e9a	Biodiversidad acuática del río Amacuzac, Morelos, México (Fitoplancton)	141	45	31.914893617021278	775
7f962910-f762-11e1-a439-00145eb45e9a	Biodiversidad acuática del río Amacuzac, Morelos, México (Peces)	13	13	100	670
7fa35c3e-f762-11e1-a439-00145eb45e9a	Biodiversidad acuática del río Amacuzac, Morelos, México (Invert_recuperada)	50	7	14.000000000000002	350
7fb836c2-f762-11e1-a439-00145eb45e9a	Biodiversidad acuática del río Amacuzac, Morelos, México (Anfibios)	15	5	33.33333333333333	148
7f805040-f762-11e1-a439-00145eb45e9a	Sistemática y biogeografía del género Reithrodontomys (Rodentia: Muridae)	15	0	0	727
7f8b4f86-f762-11e1-a439-00145eb45e9a	Biodiversidad acuática del río Amacuzac, Morelos, México (Plantas Acuaticas Río Amacuzac)	45	15	33.33333333333333	228
8091cd10-f762-11e1-a439-00145eb45e9a	Catálogos florísticos de México por entidad federativa e información etnobotánica de la Colección del Herbario Nacional Biól. Luciano Vela Gálvez (INIF)	1519	270	17.774851876234365	2788
e68d55fc-7b81-45ee-9594-dd78ec57d9a9	Museo de Historia Natural Universidad de Caldas - Colección de Vertebrados e Invertebrados -  Lepidoptera	40	0	0	193
3eacef54-30d7-4de9-9135-d37f3437953a	macroinvertebrados recurso hídrico Selva de Florencia	0	0	NA	0
91e6dab9-c059-46a7-ada4-fcc437f05d39	Efecto anti-proliferativo del extracto hexánico de las hojas de Hymenaea courbaril L. (algarrobo) y su relación con la inducción de apoptosis en células de cáncer de próstata pc-3	1	0	0	1
808273a6-f762-11e1-a439-00145eb45e9a	Los hongos silvestres: componentes de la biodiversidad y alternativa para la sustentabilidad de los bosques templados	49	0	0	92
07b03b88-38d3-40b1-8e95-98d589fb5391	Prieskum hmyzu, Jasná, Chopok-sever, lyžiarske stredisko 2025	247	9	3.643724696356275	280
e4a4f8a7-9b3b-4848-8d7a-5b33a024952f	Colección de Referencia de Anfibios del Museo de Ciencias de la Universidad El Bosque	8	0	0	10
edb9ba36-b93f-4bf4-87dd-7990a001df73	Huéspedes potenciales de ectoparásitos trematodos del género Scaphanocephalus	30	30	100	170
413e35f1-88f9-4174-aab4-ad808116a910	Biología poblacional de Isostichopus fuscus (Ludwig, 1875) (Echinodermata: Holothuroidea) en el sur del Golfo de California	1	1	100	1897
b5865f50-1bef-4133-9c2b-fd56372f986b	Registros de Abejas (Convención, Norte de Santander) asociados a la mejora de la sostenibilidad ambiental en el marco de la estrategia nacional para el cultivo de Cacao	13	1	7.6923076923076925	189
1a523735-7023-4457-8075-55ed885a5163	Flora del municipio de Culiacán, Sinaloa	904	150	16.5929203539823	5382
b2b259a4-a7c7-49f5-87a0-d298bddf747a	Demografía y propagación de palmas andinas con potencial ornamental en Colombia	1	0	0	1490
9882e0cf-f735-4692-b294-8eb379bd4bb3	Ecología, manejo y conservación de Quercus potosina y Q. eduardii en la Sierra Fría, Aguascalientes	2	0	0	2771
8295b8ee-b900-48ba-a40e-560167eb306e	Macroinvertebrados acuáticos del Alto Río Igará - Paraná, Amazonas - Proyecto Colombia BIO	5	0	0	6
f3120fe0-7823-49c0-b21a-c1033a0f22bd	Entomologický prieskum 2024, Tatranská Lomnica, lyžiarske stredisko	630	27	4.285714285714286	1576
c0a19d95-471c-44d6-956c-df9b1db6995f	Inventario florístico complementario de la Reserva de la Biosfera Sierra de Huautla (REBIOSH)	673	144	21.39673105497771	2398
32682bd4-45ff-472b-b4fa-eb75d271c1ce	Análisis de los efectos ecológicos del aprovechamiento forestal en el Corredor Biológico Mesoamericano: mamíferos, plantas y sus interacciones	129	14	10.852713178294573	4528
3e13b5c5-29e7-420c-99b9-7372f681b1b2	Actualización y computarización de la colección del Laboratorio de Análisis y Referencia en Sanidad Forestal	277	30	10.830324909747292	1436
9a02278a-2039-4fdf-9574-82f4ba009b56	Prieskum Hmyzu, Tatranská Lomnica, lyžiarske stredisko 2025	637	27	4.23861852433281	1536
7a7b425d-b289-4342-9bc1-3f90ca666980	Especies ornamentales invasoras: el caso de Kalanchoe delagoensis	1	0	0	996
ed98d12f-a7ec-446d-b220-00959b80f124	ATBI Parc national du Mercantour / Parco naturale Alpi Marittime-EXPLOR'NATURE 2017, inventaire biologique de la commune de Barcelonnette	1312	187	14.253048780487804	4354
2e409ff6-7714-417e-89ef-678207f66071	ATBI Parc national du Mercantour / Parco naturale Alpi Marittime-Jeux de données provenant de l'ATBI Mercantour	12369	1260	10.186757215619695	114427
