key	title	publishingOrganizationKey	publishingOrganizationTitle	matched_keywords
a8ee9bc6-5914-427d-9fba-f8545250ac34	CUMV Amphibian and Reptile Collection	cf9ceb80-9f3d-11da-b791-b8a03c50a862	Cornell University Museum of Vertebrates	
e2ddfdc4-c1ce-46f9-8466-3b92865a0d62	Monitoreo de fauna y flora en el área de explotación de hidrocarburos campo Quifa Norte - Norte en el municipio de Puerto Gaitán-Meta, años 2023-2025	591b93c8-b83c-45a4-8c8d-85728347a56c	Frontera Energy Colombia Corp	
53fc1b38-bdd6-4e11-ab44-199a74bcc459	Monitoreo de flora del Área de Perforación Exploratoria Primavera - 2025	f5009303-74f2-4562-832b-1ba1d7066dc1	SierraCol Energy	
401d72a8-f06e-4b2a-9366-9c398a45c582	Caracterización de flora vascular y no vascular de hábito epífito y otros hábitos en veda asociada al proyecto Plan de Saneamiento y Manejo de Vertimientos - PSMV en el Sector Sur, Cuenca Centro y Norte	d42b7e5d-a3e5-4fc2-8b3d-105336d70898	Empresas Públicas de Medellín E.S.P.	
e20ab4bb-c9ba-4bbe-9ecb-de7cac9767a8	Caracterización de flora y fauna en Área de perforación exploratoria LLANOS 124, departamento de Casanare y Meta, Colombia	32590de2-1adf-4784-ab49-1996efe0e55c	GeoPark Colombia S.A.S	
2732b7dd-aaac-4981-a765-d8444c144be5	Caracterización de flora y fauna en Área de perforación exploratoria PLATANILLO, departamento de Putumayo, Colombia	32590de2-1adf-4784-ab49-1996efe0e55c	GeoPark Colombia S.A.S	
5d3645d7-b215-40a6-9e58-05e79ad9ccf4	Evaluación del Extracto Etanólico Crudo de Trichoderma sp. en el Control del Crecimiento in Vitro y el Efecto Preventivo Contra la Infección de Colletotrichum sp. en Frutos de Annona squamosa L.	112087f6-a6c0-4cee-8441-387f900d34f9	Universidad de Santander - UDES	
ff0f69d3-e111-4c61-95c5-f43a03d3cbfc	Colección de Microorganismos con Interés Biofertilizante (CMIB)	488f6b87-5688-4c9a-928c-2d5355054b01	Corporación Colombiana de Investigación Agropecuaria - AGROSAVIA	
891d23cc-df50-444f-8ef5-eca5f33a14fa	Atlas des oiseaux nicheurs d'Aquitaine -2015 - nidification probable-Synthèse des données utilisées pour les cartographies maillées (10x10km)	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
7760821d-1c5c-4e09-8603-3b9c547e487e	Atlas des Oiseaux nicheurs d'Aquitaine -2015 - nidification possible-Synthèse des données utilisées pour les cartographies maillées (10x10km)	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
0698ffe2-d274-4416-94b7-e81bafdd314c	Atlas des Oiseaux nicheurs d'Aquitaine -2015 - nidification certaine-Synthèse des données utilisées pour les cartographies maillées (10x10km)	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
700ebbbe-9fbe-4c5f-a790-ccac987c87a5	Diversidad de macroinvertebrados acuáticos de morichal en dos periodos hidrológicos, finca Manacacías – Meta, Colombia	2fff5d0c-6bbd-432d-8832-cc4e307a267f	Universidad de los Llanos	
774f30e8-436e-4f8d-a930-38fb19da33f1	Monitoreo de fauna y flora área de explotación Bloque Corcel II en Villanueva (Casanare), Barranca de Upía y Cabuyaro (Meta)	591b93c8-b83c-45a4-8c8d-85728347a56c	Frontera Energy Colombia Corp	
66fa7f6e-6969-4288-a57c-be68c1c9a87c	Cultivars de bananiers fruit échantillonnes et les zones de  prélèvement	6474e7ac-64c2-4ed9-974a-8cbd8ba0d1a3	Institut Togolais de Recherche Agronomique (ITRA)	
27557758-f99f-46a8-92ed-c551917a383e	Colectas de plantas en las lagunas de La Magdalena y Cusiyaco en el Parque Nacional Natural Puracé	f8804fbb-8614-4a54-8611-9efe898f7641	Fundación Universitaria de Popayán	
6bdf9535-eab2-4a65-9696-bd2e02aaa31a	Identificación a través del uso de fototrampeo de la fauna silvestre presente en el área de influencia directa del proyecto CPF Cupiagua, en Aguazul, Casanare	d5ef14a1-5177-4547-9ce2-46d84a4214eb	Ecopetrol S.A.	
cb2f5b68-6505-4b45-9ca7-2e7d0fb69d55	Caracterización de fauna y flora en áreas biosensoras y de rehabilitación de la Mina Calenturitas, 2013-2025	188fd36a-2d61-4f35-8b67-d5529efb0005	Grupo Prodeco	
e11f4c32-cb63-4fe3-bf14-c3828623229e	Fiocruz/CEIOC - Coleção Entomológica do Instituto Oswaldo Cruz	121b1f00-66de-484d-9fb3-32bb07585840	FIOCRUZ - Oswaldo Cruz Foundation	
1f031b8b-839f-42a6-a745-08952a4782a2	Evaluación del estado de conservación de las poblaciones de Passerina ciris, P. leclancherii, P. amoena, P. rositae, P. caerulea, Cardinalis cardinalis y C. sinuatus en México: recomendaciones para su conservación y aprovechamiento sustentable	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
ddc79a7c-ca36-4a72-b49d-3b63af2316cb	Fauna silvestre asociada al programa de adquisición sísmica Flamencos 3D	d5ef14a1-5177-4547-9ce2-46d84a4214eb	Ecopetrol S.A.	
a4ed8c6c-0d35-46c4-bfb9-c0205ef1af0e	Monitoreo de fauna y flora en el área de explotación Bloque Cubiro Central en Trinidad y San Luis de Palenque-Casanare	591b93c8-b83c-45a4-8c8d-85728347a56c	Frontera Energy Colombia Corp	
6642123d-8962-4799-86f3-58816b4f3a5a	Fauna y flora de los monitoreos bióticos en áreas biosensoras de Drummond LTD	1a2bfe99-b7ca-4e3c-a5a2-18c85789e7d1	Drummond LTD	
34c5f30d-675b-4bc0-8c63-3af03bf6210d	HAS-Algae-Cyanobacteria - Coleção Ficológica do HAS	f9357933-83d3-4548-803c-4cae52ebff40	Fundação Zoobotânica do Rio Grande do Sul	
9428450b-1453-4897-9af7-f21153520ecb	Caracterización de flora y fauna en el Área de perforación exploratoria LLANOS 34, departamento de Casanare, Colombia	32590de2-1adf-4784-ab49-1996efe0e55c	GeoPark Colombia S.A.S	
7c35d083-ca49-49d6-9517-5957e72ad622	Variables morfológicas en el efecto de la intensidad lumínica sobre el crecimiento y desarrollo de Elaphoglossum minimum (Dryopteridaceae) en condiciones de invernadero	eace4687-50e8-4f9a-829b-29ff8ff1fa8b	Jardín Botánico de Bogotá ""José Celestino Mutis""	
6aeebd1a-c3ad-4bc5-bdfe-24de0e2e9052	Institut Botanic de Barcelona (IBB, CSIC-Ajuntament de Barcelona), BC-Lichenotheca	6f3ccc65-0a54-4e65-ae7e-13b92d618e7c	Institut Botànic de Barcelona (CSIC-CMCNB)	
3e5b6985-5eaa-473b-92b3-17af00e3a781	Biodiversidad asociada al proyecto Desarrollo Hidroeléctrico del río Minavieja	d42b7e5d-a3e5-4fc2-8b3d-105336d70898	Empresas Públicas de Medellín E.S.P.	
806eb816-f762-11e1-a439-00145eb45e9a	Biodiversidad de productores primarios de las lagunas costeras del norte de Yucatán	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
5c3f06f2-561d-41c9-8fe2-1a4b5f3ef9e0	MCP-Peixes - Coleção de Peixes	e6c2fab8-8716-48b8-ae62-dacbc73b35b5	Museu de Ciências e Tecnologia - PUCRS	
efc22517-e67b-41ee-a2f3-055e8e8ef325	Plantas vasculares de la Ecoreserva San Antero (San Antero, Córdoba) - Proyecto Ecoreservas	c3da1f49-b2c8-4751-b72f-28855546ec4c	Oleoducto Bicentenario	
b58a6725-1f9b-4544-a79a-73d012964e58	Murciélagos insectívoros en cultivos de arroz del Valle alto del río Magdalena, Colombia	ec11396a-66ab-4e57-b9c1-a8aff1cb7a1d	Universidad de Ibagué	
a77a3c1f-50e8-4426-b48b-76ed2b9ab521	Nereididae (Annelida: Polychaeta) de México	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
93304e67-d933-459f-a5fb-3e36986d6c02	Fiocruz/COLVET - Coleção de Vetores de Tripanosomatídeos	121b1f00-66de-484d-9fb3-32bb07585840	FIOCRUZ - Oswaldo Cruz Foundation	
7f71a9aa-f762-11e1-a439-00145eb45e9a	Colección de los peces nativos de Sonora	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
1be522c2-4ad0-4ef7-86b3-f33b7410779e	Monitoreos anuales de fauna silvestre en áreas cercanas a las líneas de flujo del pozo Buenos Aires Z - CPF Cusiana	d5ef14a1-5177-4547-9ce2-46d84a4214eb	Ecopetrol S.A.	
8f98676e-8490-4c87-bc11-10bd626c8482	Caracterización biótica de la Reserva ProAves Pauxi Pauxi en el departamento de Santander, Colombia	59eba871-04d8-4e51-aa70-d879d5f289ad	Fundación ProAves de Colombia	
707853f6-cc81-4408-9e5a-8aa2f4f50ebc	Monitoreo de fauna y flora área de explotación Bloque Cubiro Copa San Luis de Palenque-Casanare	591b93c8-b83c-45a4-8c8d-85728347a56c	Frontera Energy Colombia Corp	
2de77161-4cfb-4e4f-8e35-ee909878bc4b	Peces, ictioplancton y helmintos parásitos en la Bahía de Chetumal (Santuario del Manatí)	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
fb74bb66-8f7c-4d13-bed0-c8e46725c54e	Ecología y genética poblacional de la ballena gris Eschrichtius robustus en la Península de Baja California	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
50b92cdd-2622-40cf-b973-b3646f3a69fd	Muséum des Volcans	02fce6f4-8dcd-4eaf-afe9-28ba30822751	Récolnat	
2b4fd3ed-ff26-436b-8274-83263ebdb66a	UTA Amphibians	d003dd60-94fa-11da-a99f-b8a03c50a862	University of Texas-Arlington	
8d88898d-a2c4-4616-a1fe-431b9c06b671	UTA Reptiles	d003dd60-94fa-11da-a99f-b8a03c50a862	University of Texas-Arlington	
838475f4-f762-11e1-a439-00145eb45e9a	Institut Botanic de Barcelona (IBB), CSIC-CMCNB – BC-Plantae	6f3ccc65-0a54-4e65-ae7e-13b92d618e7c	Institut Botànic de Barcelona (CSIC-CMCNB)	
77db804c-5a86-42e0-8f4c-65a76d1aca4b	Estatus de conservación de los peces dulceacuícolas del PROY-NOM-059-2000 en el noroeste de México: Sonora y Baja California	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
6a120427-2c98-40f3-bdb8-e0d6766ef955	Murciélagos frugívoros del Bosque Seco Tropical del Valle Alto del Río Magdalena, Colombia	ec11396a-66ab-4e57-b9c1-a8aff1cb7a1d	Universidad de Ibagué	tropical
b6412a28-329c-4a24-b605-bc9d1b43b5b2	Inventory of the terrestrial isopods in Belgium (2011-2020)	4d3ceea8-5699-439d-a899-decac9cbbdac	Natuurpunt	
afe65404-ee4f-4be2-8ae9-86a76854f2a3	Monitoreo de fauna silvestre en el área de influencia de la plataforma Pauto Sur J	d5ef14a1-5177-4547-9ce2-46d84a4214eb	Ecopetrol S.A.	
3345dcbc-a43d-4307-9cd8-084cb293d6bb	OUPR - Herbário ""Professor José Badini""	99e6e602-8dbd-46fe-aebb-ab1993168565	Universidade Federal de Ouro Preto	
fef834cd-98f0-4095-af8a-a8c66c1eff24	Coleção de Ictiologia do MZUSP	c461e0ec-aaa8-4601-bae9-4b08d6e804f1	Museu de Zoologia da Universidade de São Paulo	
be5507b9-7abf-4b69-afe1-5ca2b7561734	University of Michigan Museum of Zoology, Division of Birds	6ea87510-0561-11d8-b851-b8a03c50a862	University of Michigan Museum of Zoology	
7ff33858-f762-11e1-a439-00145eb45e9a	Investigaciones sobre recursos no maderables de México: biología evolutiva y conservación de plantas del género Chamaedorea	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
8be43f9b-52e7-47d4-be3e-dbcc066d70ab	WFVZ Bird Collections	80960f60-ad5e-11da-9c37-b8a03c50a862	Western Foundation of Vertebrate Zoology	
2768403d-accb-40eb-bdad-abf2cf8baaea	Filogeografia mitocondrial y nuclear de la Tangara rosada Rhodinocichla rosea (Lesson, 1832): el efecto del aislamiento geográfico y el nicho ecológico en los procesos de divergencia evolutiva.	ec11396a-66ab-4e57-b9c1-a8aff1cb7a1d	Universidad de Ibagué	
4221e16f-bcef-4eb5-bfe8-4fb153e2ae16	Línea Base Biodiversidad Compensaciones Ambientales Mina Calenturitas - 2025	188fd36a-2d61-4f35-8b67-d5529efb0005	Grupo Prodeco	
5cba54ef-e69f-496e-a317-b9ada9550f12	Línea Base Biodiversidad Compensaciones Ambientales Mina La Jagua - 2025	188fd36a-2d61-4f35-8b67-d5529efb0005	Grupo Prodeco	
18bfcd97-719b-4a7e-9122-20340d5aa846	Colección Taxonómica Nacional de Insectos “Luis María Murillo” (CTNI)	488f6b87-5688-4c9a-928c-2d5355054b01	Corporación Colombiana de Investigación Agropecuaria - AGROSAVIA	
c826a893-9be8-41c8-9a22-1cdd0fd8bb47	Propagación y manejo productivo de poblaciones de Mellipona beecheii	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
fcc0062f-ff30-4929-b623-ec04be6c6443	Computarización de la Colección de Referencia para Zoología, Arqueozoología y Paleontología del Museo de Historia Natural de la Universidad Autónoma de Baja California Sur	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
021f55ef-ec0c-427e-9ba5-bbfa0778bd64	Diatoms of Utrish State Nature Reserve, Abrau Peninsula (Russia)	9d8de7ef-a571-4bc3-985a-86a9b8dddd77	A.N. Severtsov Institute of Ecology and Evolution, RUSSIAN ACADEMY OF SCIENCES	peninsula
4dd50bab-4ec5-4be7-8e04-4eb4af70024e	Distribución, abundancia, estructura poblacional y potencial reproductor de Zamia furfuracea L.	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
11d0cfa8-a085-49d4-b1cb-1b7df8b79abe	First records of zooplankton occurrences in the Cabras Lagoon (Sardinia, Italy): FUTURE Project dataset	e8f79b81-11bb-4881-9f42-1b46bd4cfbc6	Consiglio Nazionale delle Ricerche - Istituto di Ricerca sulle Acque	zooplankton, plankton
aa3f323b-9bd2-442c-b826-9560d2d9896d	Coleção Entomológica Padre Jesus Santiago Moure (DZUP) - Formicidae	f6e2efc9-42a3-47ea-99c6-3eda8d653cc9	Universidade Federal do Paraná	
30b16b55-3967-4ff1-a6db-2b828be1f75a	Macroinvertebrados bentónicos de playas de arena (Monte Hermoso-Pehuen Có, Buenos Aires, Argentina)	d351edca-9b2a-4eed-a444-3a52485739d3	INSTITUTO ARGENTINO DE OCEANOGRAFÍA (IADO-CONICET)	
39d76629-e0ec-420e-bdfc-53412a65a210	renouvellement et extension d'une carrière de basalte et exploitation d'une installation mobile de concassage criblage à Arnac (15) - ARNAC VERGNES FRERES	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
756665ce-b767-4fa2-8e8d-333d582f5b15	CardObs : Observations naturalistes issues de l'outil CardObs-Données malacologiques de Joël Bec	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
30a29818-d6d2-4116-b59b-1facb9276526	CAREC Mammals	954e32db-634d-4d5f-908c-3d14c961b097	The University of the West Indies Zoology Museum (UWIZM)	
5b2a5f78-87b9-4880-aa5b-8a8618fe9a1a	Alien plants of Kyrgyzstan	6fc06c4f-cbc6-408b-9d93-3061dfe015c9	Komarov Botanical Institute, Russian Academy of Sciences, St. Petersburg	
38e79791-7b68-424d-99ee-079aa1826dbe	Observaciones de insectos polinizadores nativos en un cultivo frutícola en Caleu, Til Til, Región Metropolitana de Santiago, en área del Proyecto GEF Montaña.	bf0d80b3-46da-4e60-b1cf-39f2320acb43	Ministerio del Medio Ambiente de Chile	
eef2d7e6-0878-4a10-ae95-6007d43fb041	Monitoreos de peces en el río Reventazón, ICE 2024	0553362c-9393-411f-bec2-116d0c343c4c	Instituto Costarricense de Electricidad	
6a25ce4f-899f-489c-9b73-f77d32f9dc03	Resultados del estudio Solar Fotovoltaico Abangares 2024	0553362c-9393-411f-bec2-116d0c343c4c	Instituto Costarricense de Electricidad	
bf9a4730-cc42-412e-addf-6c86614086b2	Datos de cámaras trampa, Finca Los Lotes, 2024	6fde7551-76f2-484b-a096-ec1b7ab36ec8	Municipalidad de La Unión	
dca8335e-ff77-41cb-80db-a075bc64d84c	ICE-GSARHT-Monitoreo Biológico Reventazón 2024	0553362c-9393-411f-bec2-116d0c343c4c	Instituto Costarricense de Electricidad	
707cb1ed-19e4-41b0-9ffa-d9251e2e03bf	Registros biológicos del género Piper en el herbario HUA	cccff716-2694-4209-9f9e-2f7a484465a0	Universidad de Antioquia	
81766826-9970-4a9f-b3d8-42ccf1d6dbb5	Resultados de los monitoreos de campo para la LT Santa Rita-Guayabal 2024	0553362c-9393-411f-bec2-116d0c343c4c	Instituto Costarricense de Electricidad	
c8fd3060-a74b-440b-b3d9-1b72e131fcac	ICE-GSARHT-Monitoreo Biológico 2023	0553362c-9393-411f-bec2-116d0c343c4c	Instituto Costarricense de Electricidad	
e03a781b-fe24-4bd2-af19-34ab4a3bb5ab	Monitoreos en los Campos Geotérmicos-ICE	0553362c-9393-411f-bec2-116d0c343c4c	Instituto Costarricense de Electricidad	
2a2a450a-7cf2-46fb-b440-0f8c234c191e	Resultados de los monitoreos en el estudio para la evaluación y planteamiento de acciones para manejo de avifauna en LT Cañas-Guayabal	0553362c-9393-411f-bec2-116d0c343c4c	Instituto Costarricense de Electricidad	
68a1ea89-99a7-41ce-8194-2a8d91450754	Resultados de los monitoreos en los Campos Geotérmicos ICE 2023	0553362c-9393-411f-bec2-116d0c343c4c	Instituto Costarricense de Electricidad	
59e88ad5-cd02-4479-833a-5c7d603b08fc	Registros de Averías de Fauna Silvestre en líneas de Distribución Eléctrica	b556edc5-bff4-4ed0-8b63-00ac39b4c06a	Comisión de Electrificación Sostenible	
0f58f4f3-f323-4647-9ff7-177b6f4f6d33	Monitoreo para el D1 de la Modernización de la Planta Hidroeléctrica La Garita, ICE 2024	0553362c-9393-411f-bec2-116d0c343c4c	Instituto Costarricense de Electricidad	
21e40388-e503-443a-9583-5ebbccb4c6ce	Monitoreos preliminares de la fauna silvestre en planta La Garita, ICE 2024	0553362c-9393-411f-bec2-116d0c343c4c	Instituto Costarricense de Electricidad	
898635e6-df45-4a0e-ac8b-ab49c2bfb4b5	Resultados de los monitoreos en el estudio de preinversión de Modernización Ventanas Garita, 2023.	0553362c-9393-411f-bec2-116d0c343c4c	Instituto Costarricense de Electricidad	
bf2e3583-b3c3-417a-a2fe-b257bff001cc	ICE-GSARHT-Monitoreo Biológico Reventazón 2023	0553362c-9393-411f-bec2-116d0c343c4c	Instituto Costarricense de Electricidad	
ba745fec-6b40-4edd-b035-5a27a1232760	Fototrampeo del Departamento de Propuestas, Dirección de Desarrollo y Comercialización de FONAFIFO	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	Fondo Nacional de Financiamiento Forestal	
8c2b0792-1727-4795-853c-b1032a8d5f3b	Resultados de los monitoreos en el estudio de preinversión Fourth Cliff en Siquirres, ICE	0553362c-9393-411f-bec2-116d0c343c4c	Instituto Costarricense de Electricidad	
4f71f0ee-cfa3-4152-af38-86ed20bd1784	Monitoreo para la determinación de la calidad del agua del río Grande de San Ramón asociado a la restitución del embalse San Miguel, Alajuela ICE 2024	0553362c-9393-411f-bec2-116d0c343c4c	Instituto Costarricense de Electricidad	
db208541-55a9-47d6-a980-7d00bb51e2e1	Evaluación Ecológica Rápida en Finca Los Lotes, 2014	6fde7551-76f2-484b-a096-ec1b7ab36ec8	Municipalidad de La Unión	
c6879f91-5a41-4590-b075-528e0be7bdc8	Bois Saint-Martin - Inventaire faune-flore-habitat	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
1687706e-abdf-4ded-964d-4e7f4acf1e22	Anciennes données CBNBP-Anciennes données Habitat CBNBP	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
5d4cb7f5-4076-40d7-86cb-8865cf9fa54d	Dossier d'autorisation environnementale unique - Inventaires Faune Flore Habitat	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
c7210eef-b891-4fba-a4ee-6ba3b7dc1f81	Domaine des Iles - Inventaire faune-flore-habitat 2019 (1)	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
9ed0adc4-0a7a-49df-9054-e26e9a7dbc8d	EU Habitat directive species monitoring MECDD, Recorder-Lux database	75642970-f855-11dd-8235-b8a03c50a862	National Museum of Natural History, Luxembourg	habitat
b469b68c-93d4-4abb-9c1b-e37f0d8eb6a6	Expertise habitat et Flore de l'ENS des carrières de l'Enfer 2017	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
24509131-e76b-4ac9-823f-54a871f9f938	UCSD Holway Lab - Longterm Habitat Fragmentation Study	cae7b6c7-669a-4261-9a34-6e8cdc16a125	Cheadle Center for Biodiversity and Ecological Restoration	habitat
d121b29d-7628-48e4-bc3d-a79350840701	Evaluation of Liolaemus torresi habitat in the ENGIE's Calama Wind Farm project in Chile	76c3443b-bf10-4fb6-a6e7-aeaa65be383c	ENGIE	habitat
f33f946c-9960-4015-8d11-90d715ea9b73	Extension du quai 12 et confortement des quais 7 et 8-Inventaire Faune Flore Habitat 2017	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
b4e46853-f689-45fa-ac07-2c01ed1fd9b0	Confortement de la digue de Croissy-sur-Seine - Faune Flore Habitat Croissy	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
8c3b3427-15c6-4c3d-94ab-f13b9e750210	Projet d'ouverture d'une sablière au lieu-dit la Guignière - Diagnostic habitat, faune, flore	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
a4b2ec25-f145-4d44-8833-ceca317c0dbf	FBIP: The effect of habitat fragmentation on faunal diversity of Eastern Cape forests (Onychophora)	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	South African National Biodiversity Institute	habitat
484fa983-5be2-48a6-b934-cb3643536587	Expertise floristique et habitat_CEN Landes de Haute Saintonge-Expertise flore et habitat Landes de Haute Saintonge	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
5f4ca0e2-ea3b-4511-a274-e3303f0295d2	Observatoire de la biodiversité du Center Parcs des Trois-Moutiers (86) [PIERRE & VACANCES, VIENNE NATURE]-Suivi habitat CenterParc - 2021	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
b66a7126-8ffe-4117-9e4c-9a1955f8a899	Projet d'aménagement d'une zone industrielle ou d'activité par la SAS ARMAU-Étude faune flore et habitat - Complexe sportif ACSPM	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
82069b58-644a-421d-9461-3ad5a8ee8207	Cartographie nationale des milieux humides - version 1 - données habitat et flore - Cartographie nationale des milieux humides - version 1 - données flore	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
0faa80bb-8d05-476c-abe2-007a553cda72	Apport de connaissance sur l'Escargot de Quimper (Rapportage DHFF 2012)-Répartition de l'Escargot de Quimper  (Elona quimperiana) (Rapportage Directive Habitat 2012)	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
c97e872c-a720-43c4-b629-7127938d7dbe	Déviation de la canalisation DN150 Manosque-Upaix à Valensole (04) - Inventaire naturel du tracé de la déviation sur la commune de Valensole 04	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
e02f7480-3d0d-4bb8-8d29-acc30993d0e9	PNR NM-AFFO, historique SERENA-PNR NM-Reconstitution patrimoine forestier, Andaine, Ecouves et de Perche-Trappe	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
0cfb779e-cf8a-427b-a7d0-4265cba8f5a8	Projet de ferme photovoltaïque Thomasol - donnees biodiv	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
e2c1657a-ecdd-45b6-b787-fc6a67f846e1	Stratégie de restauration et de réhabilitation des zones humides, de la biodiversité et des fonctionnalités écologiques d’intérêt publiques-Mise en place de suivis et d'inventaires Faune -Flore-Habitat sur 3 sites pendant 4 saisons	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
2e457886-b046-4ed2-8ffe-72def411b8c9	Digital record of specimens, including voucher material, from the study of a pollinator habitat restoration site under a commercial solar array in Jackson County, Oregon, 2019.	ac5e8480-3714-11da-bc2e-b8a03c50a862	Oregon State University	habitat
936c945f-1be7-4d56-94ae-6b3afdd9be43	Reconstruction des lignes à 63 000 et 150 000 volts HOURAT - MIÉGEBAT en une seule ligne à double circuit, dans l’emprise actuelle de la ligne à 150 000 volts-Inventaire Faune Flore Habitat	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
659962a0-946a-4dcd-8e50-a9da60cc97bf	DIGITALE - Observations flore et habitat centralisées par le CBN de Bailleul-Données d'occurrence taxon (Plantes vasculaires, Bryophytes et Algues) du territoire de Normandie orientale, ex-région de Haute-Normandie, mises au format standard OccTax v3.1 par le CBN de Bailleul en mai 2023 (Données issues de Digitale2 : digitale.cbnbl.org)	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
4ff92d1d-a311-4a0d-84ee-ad98cdc71257	Diagnostic ZH TSE ENERGY-TSE Energy - La Barde - Habitats	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
3c7bf8ec-e49d-445b-b782-ba55cdd7c8f1	Knoydart Black Hills Project Habitats Assessment 2022 Species Records	1b00543c-5fc4-4d2b-b9fc-472fde5d0319	Knoydart Foundation	habitat
f22e5985-9268-4a4e-9038-200f4d0a1dc7	Site Condition Monitoring of river habitats, 2017: LEAFPACS aquatic plant survey	98ba8467-5081-4d15-b168-32d893e18b76	NatureScot	habitat
30eca5bd-6a4f-46de-9e6f-d6ede90850dc	Alterra (NL) - Biological Indicator Soil Quality-Microarthropods inventory in different habitats	2498d55c-dcd2-4caf-abb7-14f2ffe05c37	Wageningen Environmental Research	habitat
2ce65268-cf51-4ecb-bb36-ce615564c255	PondNet data 2012-2014	dce2ae55-627a-4e88-b738-5f71a812f60e	Freshwater Habitats Trust	
