key	title	publishingOrganizationKey	publishingOrganizationTitle	matched_keywords	total_species	worms_species	worms_percentage	total_occurrences
6d671954-4096-47ca-b9cd-e3d038a38ef3	LECOB-Digue_Frontignan-Sete-Etude sédiments et macrobenthos substrat meuble mise en place digue entre Frontignan et Sète	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	80	80	100	163
6a6ca9fb-95f5-4f21-abc7-efe0fe799716	LECOB-Clapage_Port_Sete-Etude sédiments et macrobenthos substrat meuble choix site large Sète pour opération clapage	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	44	44	100	189
fcaecc0b-c885-4c74-98c2-3e47dd1390e6	CREOCEAN-103410-Etude sédiments et macrobenthos substrat meuble étude d'impact extension station d'épuration de Port-Vendres	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	ocean	56	55	98.21428571428572	71
b9fe5fa5-bdd8-4226-ab66-da28c15009b4	CREOCEAN-100049-Suivi 3 ans impact récifs artificiels sur sédiments et macrobenthos substrat meuble dans Golfe d'Aigues-Mortes	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	ocean	131	131	100	480
95ae81db-e868-41f7-8c13-10622446cbd5	CREOCEAN-06050-Etude initiale sédiments et macrobenthos substrat meuble projet éolien offshore face Gruissan & Port-la-Nouvelle	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	ocean, offshore	169	168	99.40828402366864	662
dd5a3d4e-46b9-4176-8468-11cf1400e1b7	CREOCEAN-160632-Etude sédiments et macrobenthos substrat meuble mise en place ferme pilote éolien offshore face Gruissan	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	ocean, offshore	220	219	99.54545454545456	1365
ae346958-a509-484d-bfdf-845d05e1b942	LECOB-IBIS-Suivi long terme sédiment et macrobenthos substrat meuble baie Banyuls-sur-Mer (IBIS)	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	462	459	99.35064935064936	3967
957dc2bc-ff6c-4233-bb67-e6e77f9a56cf	CREOCEAN-99082-Suivi 2000-2010 qualité sédiments et macrobenthos subtrat meuble station d'épuration de Sète	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	ocean	355	354	99.71830985915491	4316
791b1180-0815-4381-a3bb-2667d19bd2ca	CREOCEAN-08089-Etude sédiments et macrobenthos substrat meuble étude d'impact prolongement du quai J sur le port de Sète	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	ocean	99	98	98.989898989899	168
76dd6284-b7b7-4907-a756-0c97f086d0f9	LECOB-Barcares-Etude sédiments et macrobenthos substrat meuble étude d'impact brises-lames et jetées sud port le Barcarès	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	61	61	100	289
77bc3cd1-85ad-4011-bbec-95e5dc27e814	LECOB-Aspulgas-Port-Vendres-Etude sédiments et macrobenthos substrat meuble dans Anse de l'Aspulgas étude d'impact extension du port de Port-Vendres	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	59	59	100	96
d22d0892-9658-4c01-8b0d-05ce3132994e	LECOB-Argeles_clapage-Etude sédiments et macrobenthos substrat meuble choix site large Argelès-sur-Mer pour opération clapage	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	54	53	98.14814814814817	138
0e669036-cc4e-4bda-b1e3-0529377faff1	CREOCEAN-05009-Etude sédiments et macrobenthos substrat meuble effets dragages & rechargements sableux barres avant-côte Leucate	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	ocean	74	74	100	123
d6ad1318-dee8-414e-8223-ddd78855150e	CREOCEAN-102099-Etude sédiments et macrobenthos substrat meuble choix d'un site pour projet d'élevage de thons (Banyuls)	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	ocean	88	87	98.86363636363636	194
16a1929d-01ca-4e88-9dc1-43f8cb47161a	LECOB-Clapage_Port-La-Nouvelle-Etude sédiments et macrobenthos substrat meuble choix site large Port-la-Nouvelle pour opération clapage	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	65	65	100	199
d3941f4e-c4b4-4692-9ace-05f96ec21181	LECOB-Argeles_Racou-Etude sédiments et macrobenthos substrat meuble étude d'impact déplacement de sable plage d’Argelès – Le Racou	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	21	21	100	36
4080a451-d7d8-4821-9a8f-a51b46b78f70	CREOCEAN-1052103-Etude sédiments et macrobenthos substrat meuble étude d'impact aménagement avant-port & port de Port-la-Nouvelle	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	ocean	44	44	100	56
144d1272-3b50-4986-a796-cf72a9217dd7	CREOCEAN-104487-Etude sédiments et macrobenthos substrat meuble étude d'impact protection & aménagement durable lido Sète à Marseillan	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	ocean	23	23	100	39
300d1ec6-f107-445b-b279-cfbf87ccbf22	LECOB-Recifs_artificiels-Etude sédiments et macrobenthos substrat meuble étude d'impact structures artificielles sur fonds meubles Occitanie	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	29	29	100	77
fa7bc242-6a5a-42f2-b7e0-4521510da9d8	LECOB-Tamarins-Etude sédiments et macrobenthos substrat meuble dans Anse Tamarins étude d'impact extension du port de Port-Vendres	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	40	40	100	82
8be25deb-bf69-4a41-8c1a-15e50633780f	CREOCEAN-102027-Etude initiale sédiments et macrobenthos substrat meuble projet éolien offshore face Port-la-Nouvelle & Gruissan	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	ocean, offshore	92	92	100	576
a47c9417-3394-480e-b0d8-45e4cc56762f	LECOB-STEP_Banyuls-Etude sédiments et macrobenthos substrat meuble extension biologique & mise aux normes station d'épuration Banyuls-sur-Mer	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	207	206	99.51690821256038	751
416777a8-0266-4b16-bade-df15df074279	LECOB-Revisite_Banyuls_old-Etude sédiments et macrobenthos substrat meuble baie Banyuls-sur-Mer 30 ans après campagne Guille	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	137	137	100	269
e73fda51-0455-472a-b0ef-df39d065fad9	CREOCEAN-140338-Etude sédiments et macrobenthos substrat meuble étude d'impact travaux de pose câble électrique Martigues à Gruissan	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	ocean	267	266	99.625468164794	1098
5e4f611d-c041-4c08-9e28-161b91a62163	LECOB-Guille-Etude sédiment et macrobenthos substrat meuble plateau continental catalan français (Guille)	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	189	188	99.47089947089948	1470
d4932d0e-32b5-4476-a02b-c5fc3859f372	CREOCEAN-102051-Suivi 2003-2009 qualité sédiments et macrobenthos subtrat meuble extension station d'épuration de la Céréirede	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	ocean	299	299	100	2469
279b7eaa-1eb3-4de9-87dd-cf38a53b044b	LECOB-REDIT-Suivi variations temporelles abondance polychète filtreur Ditrupa arietina & liens avec évènements météo (REDIT)	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	557	556	99.82046678635548	7529
a6715be9-7eae-4feb-80f1-b3817c468992	CREOCEAN-08105-Etude sédiments et macrobenthos substrat meuble étude d'impact rechargement plages protection du littoral Aigues-Mortes	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	ocean	91	91	100	464
6f7da282-865b-4917-9679-e9ad8a644cf0	CREOCEAN-104461-Etude sédiments et macrobenthos substrat meuble étude d'impact travaux protection & aménagement littoral Golfe Aigues-Mortes	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	ocean	123	123	100	408
ef273dfb-cf8a-434a-88bb-adb2666fa4ab	LECOB-Thalacap-Etude sédiments et macrobenthos substrat meuble étude d'impact implantation ouvrage pompage anse du Troc Banyuls-sur-Mer	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	69	68	98.55072463768116	136
ac47c505-6e6c-49af-b77f-20acfb45d173	CREOCEAN-1050007-Etude sédiments et macrobenthos substrat meuble réseau de réference & exercice d'intercalibration (eaux côtières) DCE-Med	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	ocean	148	148	100	162
94851949-8028-41b7-b4c8-e6402aa26c8b	LECOB-CHACCRA-Etude sédiments et macrobenthos substrat meuble liens forçages climatiq & anthropiq cycle du C Golfe du Lion (CHACCRA)	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	166	164	98.79518072289156	1098
345ce335-b1fd-4007-92a0-a10ca7f9ad84	LECOB-Sesame-Etude sédiments et macrobenthos substrat meuble évaluation & prédiction changemts écosystèmes Méditerranée (Sesame)	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	80	79	98.75	128
4459ca07-9aa7-4c79-8179-0837ce758127	Projet éolien en mer de Dieppe Le Tréport - Etat initial benthique et sédimentaire	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	179	179	100	5151
1ec5afb1-f680-4a4e-8a21-ac0cbe7b8555	Shallow-water fauna of Sagami Bay	4fd82480-ea1c-11da-8db4-b8a03c50a862	National Museum of Nature and Science, Japan	water, shallow	57	57	100	59
5fd439c7-9645-4970-aa16-eb2578a2f5e7	Site condition monitoring of lamprey in the Endrick Water SSSI and SAC, 2012	98ba8467-5081-4d15-b168-32d893e18b76	NatureScot	water	1	1	100	1
bd23a434-79a2-4baa-a4e8-48c0b1f71352	Low water overwintering bird counts 1999-2009 Stour and Orwell Estuaries	63801e8c-f063-4355-8a72-bdc8e65c5fbe	Harwich Haven Authority	water	77	77	100	28715
7683cc47-cb13-4bad-9614-387c66aa8df0	Mid-winter count of water birds and other bird species in Bulgaria	d1fec91e-5b53-4cff-9b31-10fed530a3c3	Bulgarian Society for the Protection of Birds	water	261	219	83.9080459770115	149680
9dc693fc-969b-405c-98ef-cb75cc547816	Zooplankton studies in the different types of water bodies at the Rzhyshchiv city amalgamated territorial community (CATC)	ca2fd897-6108-4361-91f8-b39dc8d12d13	Ukrainian Nature Conservation Group (NGO)	water, zooplankton, plankton	29	29	100	60
0fabffa7-8fe0-4b05-a3a4-330cfb0e4709	Bdelloid rotifers and tardigrades from small water bodies in Western Greenland	e8f79b81-11bb-4881-9f42-1b46bd4cfbc6	Consiglio Nazionale delle Ricerche - Istituto di Ricerca sulle Acque	water, western	7	7	100	26
e1025e93-669a-456f-bc17-408e0d3746f1	Collection of entomological, demographic, water and sanitation, and climatic data in Praia, Cape Verde, from June to November 2022	61648d40-ddeb-410f-bc0c-ca6de6ee26b4	Jean Piaget University	water	2	2	100	3840
81c52123-a417-44db-9319-aed0c5855067	Taxonomy, morphobiology, and ecology of crustaceans (Crustacea: Cladocera) of water bodies of Uzbekistan	e605f64f-2091-41b6-92d4-8c71008de217	Institute of Botany of the Academy of Sciences of the Republic of Uzbekistan	water	29	27	93.10344827586206	221
23328b41-0a99-4100-94ce-efd47cbfb7e1	Fauna and ecology of the Cladocera type of water courses of the Fergana valley	e605f64f-2091-41b6-92d4-8c71008de217	Institute of Botany of the Academy of Sciences of the Republic of Uzbekistan	water	10	10	100	185
6873d8e1-ca62-4418-8fb0-164a10ecdd77	The influence of abiotic and anthropogenic factors on the biodiversity of hydrobionts in the water bodies of South Uzbekistan.	e605f64f-2091-41b6-92d4-8c71008de217	Institute of Botany of the Academy of Sciences of the Republic of Uzbekistan	water	12	12	100	250
672662a0-3fd4-4dd6-b836-59ace4480f3c	Fauna and ecology of bivalve mollusks of the water ecosystems of the Syrdarya basin (Bivalvia: Unionidae, Corbiculidae, Euglesidae) (Territory of Uzbekistan)	e605f64f-2091-41b6-92d4-8c71008de217	Institute of Botany of the Academy of Sciences of the Republic of Uzbekistan	water, basin	4	4	100	285
9237b55a-26ca-4a65-9686-8b8a922f5a4e	Macrophyte survey in Stavanger, Norway, 2025	83e4aa5c-7612-4a93-9d54-80ed52fc44f8	Norwegian Institute for Water Research (NIVA)	NA	32	23	71.875	88
419e0d91-3510-485d-96f2-40499fa58495	The Aquatic Ecological Survey of Regular Monitoring Stations at the Rivers Administered by the Central Government of Taiwan	b6b89e2d-e881-41f3-bc57-213815cb9742	Water Resources Agency,Ministry of Economic Affairs	ecological	377	268	71.08753315649867	42173
8d543818-fd03-4f36-954b-e2874f4b5a0b	FBIP: Stellenbosch University: Freshwater Prawns Survey	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	South African National Biodiversity Institute	water	4	4	100	476
91b8e6ed-6771-4c39-a681-516fefd6d072	Derbyshire & Peak District Protected Species Database (Summary of  available records 1970- 2008)	13d62a55-69d1-4eb1-b838-1ed59e08e1d6	Derbyshire Biological Records Centre	NA	18	16	88.88888888888889	13153
492d63a8-4978-4bc7-acd8-7d0e3ac0e744	Norwegian Biodiversity Information Centre - Other datasets	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	Norwegian Biodiversity Information Centre	NA	5	4	80	89395
035fd72d-a130-4fd0-bde2-67cadfa2da90	New Brunswick Museum - General Invertebrates	9c7737c0-359c-11da-9a82-b8a03c50a862	New Brunswick Museum	invertebrate, invertebrates	1092	874	80.03663003663004	4266
0803e2ef-a6a3-4fa7-a7d0-a332e81f5821	R. M. Bohart Museum of Entomology	b129d296-c36f-4a26-a4a5-1b197f768b81	Bohart Museum of Entomology	NA	179	179	100	13259
09507097-c901-4434-bd3b-458068c2509f	River Dee catchment Survey and identification of sites of importance to otter, 2004	98ba8467-5081-4d15-b168-32d893e18b76	NatureScot	NA	1	1	100	107
f32a222c-9b32-47d2-8d29-b48be4a78128	Wader survey on Uist in 2007	c71f0513-c95a-4e98-abad-0c222b87ec66	Royal Society for the Protection of Birds	NA	6	6	100	9543
731fc455-2cb9-4d61-82c8-b4079b9452f1	Mandibulata - The National Natural History Collections	cb633566-ed21-4684-bcce-df84d0eb4c8a	The National Natural History Collections	NA	10	10	100	444
2cb89f7c-75ac-470b-b372-dc9928a7d7b2	South African National Diatom Collection (SANDC)	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	South African National Biodiversity Institute	NA	436	405	92.88990825688074	5510
432454ee-d862-4c58-9f24-3144180f871c	Surveys of beavers in the Rivers Balvag, Leny and Teith in 2012	98ba8467-5081-4d15-b168-32d893e18b76	NatureScot	NA	1	1	100	6
fabe27da-baba-4869-9921-5ffef4c8d7e2	Distribution of the invasive jellyfish Craspedacusta sowerbii species complex (Cnidaria, Olindiidae) in Italy	e8f79b81-11bb-4881-9f42-1b46bd4cfbc6	Consiglio Nazionale delle Ricerche - Istituto di Ricerca sulle Acque	fish	1	1	100	83
47247229-4d68-470a-9a7d-cc171eb0f63a	RSPB Wader Nest Monitoring in Southern Scotland	c71f0513-c95a-4e98-abad-0c222b87ec66	Royal Society for the Protection of Birds	southern	6	6	100	715
fca47d2f-0188-4c55-b46a-20aa05ed76c7	Diversity of the cladocerans (Crustacea, Branchiopoda) in Republic of Tyva, Russian Federation	9d8de7ef-a571-4bc3-985a-86a9b8dddd77	A.N. Severtsov Institute of Ecology and Evolution, RUSSIAN ACADEMY OF SCIENCES	NA	75	68	90.66666666666666	3599
4d5119a4-9a6c-4242-bef3-bc4a63a1ce49	National Census of the White Stork (Ciconia ciconia) nests in Bulgaria	d1fec91e-5b53-4cff-9b31-10fed530a3c3	Bulgarian Society for the Protection of Birds	NA	1	1	100	18854
81094243-23ef-4e12-9b2a-0f52dff2af43	2021 onward Orkney North Isles Breeding Wader project - Territory Centres	c71f0513-c95a-4e98-abad-0c222b87ec66	Royal Society for the Protection of Birds	NA	8	8	100	564
5e538706-0f9b-4a89-9627-740853cf3964	Toward the fauna of freshwater bivalve mollusks of the Malyi Yugan River basin (Russia, Western Siberia)	c21e080a-4bee-4a46-97c4-2cc8b814686b	Surgut State University	water, western, basin	18	18	100	1206
49f3138e-28c2-4a74-8950-cf8a0ecc1840	Atlas of Freshwater Bivalves 2007	53f347a7-99ce-4528-a085-5c76eb1301a0	ICNF - Instituto da Conservação da Natureza e das Florestas	water	13	13	100	372
39b8c5d7-8f45-40cb-877b-608693c8b629	Recovery of the medicinal leech Hirudo medicinalis in Scotland - Phase II	98ba8467-5081-4d15-b168-32d893e18b76	NatureScot	NA	5	5	100	83
a8628138-6269-44bd-bd0e-995709cf0199	Records of Galliformes and Gruiformes nests from registration cards of West-Ukrainian Ornithological Society	57772f4d-3770-4c12-8bf5-089883f53b7b	West-Ukrainian Ornithological Society	NA	14	13	92.85714285714286	645
1571f0b4-efac-4e12-86ea-eb57ba6b5b43	Otter in coastal areas - Carcasses	46fec380-8e1d-11dd-8679-b8a03c50a862	Norwegian Institute for Nature Research	coast, coastal	1	1	100	4800
b0f6eca1-d672-43ec-9222-44a2c4908388	NEON Biorepository Zooplankton Collection (Bulk Taxonomy Sample)	e794e60e-e558-4549-99f8-cfb241cdce24	National Ecological Observatory Network	zooplankton, plankton	78	78	100	1360
0fa92ece-6461-418c-90d3-c2ad59bc9f9c	Edwards Aquifer Research and Data Center (EARDC), Aquifer Biodiversity Collection	2ceb9d02-6831-40e3-9d34-cc4e6db61d42	Edwards Aquifer Research and Data Center	NA	115	97	84.34782608695653	3560
3aa14b02-b051-4c72-bb53-132df3e2f502	Wildlife Queensland - Platypus eDNA	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	Atlas of Living Australia	NA	1	1	100	10
0cdbc263-7514-477e-ae3d-c586aed1601c	Records of zooplankton from 101 alpine lakes in the Western Alps	e8f79b81-11bb-4881-9f42-1b46bd4cfbc6	Consiglio Nazionale delle Ricerche - Istituto di Ricerca sulle Acque	western, zooplankton, plankton	21	21	100	1914
ea16e238-4e23-41fb-9eee-c1ea4f0caa63	eDNA‑based detection of the invasive crayfish Pacifastacus leniusculus in streams with a LAMP assay using dependent replicates to gain higher sensitivity	75642970-f855-11dd-8235-b8a03c50a862	National Museum of Natural History, Luxembourg	fish	1	1	100	219
e9aeed17-b33f-4af2-8471-9be87633d7e1	Tardigrade Collection of Ramazzotti	e8f79b81-11bb-4881-9f42-1b46bd4cfbc6	Consiglio Nazionale delle Ricerche - Istituto di Ricerca sulle Acque	NA	79	79	100	1749
0868d77b-102e-4d0d-ab9a-7855464b606a	Records of Avifauna of Wetlands around Keoladeo National Park, Bharatpur, India	4a19e429-8f13-478e-86d7-93adb7534524	Wildlife Institute of India	NA	53	49	92.45283018867924	31936
20d891d8-2620-4215-a896-761ea2c0e1b6	World Lizard Day 2022 : Monitor Lizard Count India	ba5d0858-075a-430b-b314-ff1debdfb6ec	Nature Mates-Nature Club	NA	4	3	75	53
de5e8fab-0b1e-41c1-9010-416328d61493	World Lizard Day 2023: Monitor Lizard (Varanus spp.) Count in India	ba5d0858-075a-430b-b314-ff1debdfb6ec	Nature Mates-Nature Club	NA	4	3	75	93
13b45a02-6fb6-43bf-982d-6c17cf72973d	Gastropoda collection for freshwater snails in sub-Saharan Africa	575c52b0-a742-11db-a6ff-b8a03c50a862	Royal Museum for Central Africa, Belgium	water	12	12	100	262
17af9dde-6387-4247-afda-faa26a572a08	Endoparasites of amphibians of the city of Surgut	c21e080a-4bee-4a46-97c4-2cc8b814686b	Surgut State University	NA	5	4	80	1428
9c0c7f86-142f-43e0-9162-3d1284cef41e	ZFMK Ichthyology collection	6e1cad80-bdf5-11d8-84ea-b8a03c50a862	Leibniz Institute for the Analysis of Biodiversity Change (LIB)	NA	2755	2732	99.16515426497276	104489
9a025855-803d-4fa7-8417-ac7142544553	Naturalis Biodiversity Center (NL) - Tunicata	396d5f30-dea9-11db-8ab4-b8a03c50a862	Naturalis Biodiversity Center	NA	525	511	97.33333333333334	5296
f598ca19-7c37-47e4-9a64-bcfe526847c1	Naturalis Biodiversity Center (NL) - Echinodermata	396d5f30-dea9-11db-8ab4-b8a03c50a862	Naturalis Biodiversity Center	NA	1754	1698	96.8072976054732	15142
e66ff065-d823-4a4d-b129-569f649ba0eb	Naturalis Biodiversity Center (NL) - Brachiopoda	396d5f30-dea9-11db-8ab4-b8a03c50a862	Naturalis Biodiversity Center	NA	124	109	87.90322580645162	1244
1eb5e969-4412-4f08-81ec-3de057e559a1	Naturalis Biodiversity Center (NL) - Foraminifera	396d5f30-dea9-11db-8ab4-b8a03c50a862	Naturalis Biodiversity Center	NA	234	227	97.008547008547	531
a4be4c6d-5ce7-47ba-982d-1deb05719133	Naturalis Biodiversity Center (NL) - Porifera	396d5f30-dea9-11db-8ab4-b8a03c50a862	Naturalis Biodiversity Center	NA	2793	2772	99.24812030075188	35957
4f8de55f-5967-46c4-b689-31de17090ed4	Naturalis Biodiversity Center (NL) - Collembola	396d5f30-dea9-11db-8ab4-b8a03c50a862	Naturalis Biodiversity Center	NA	499	426	85.37074148296593	23436
4c7c21a8-68d3-49c5-b090-6b26259a291b	Naturalis Biodiversity Center (NL) - Cnidaria	396d5f30-dea9-11db-8ab4-b8a03c50a862	Naturalis Biodiversity Center	NA	4110	4019	97.78588807785889	52976
cc3acca7-e7cb-4eae-9cc1-853f66881bba	Naturalis Biodiversity Center (NL) - Vermes	396d5f30-dea9-11db-8ab4-b8a03c50a862	Naturalis Biodiversity Center	NA	3371	3093	91.75318896469892	40963
19828488-7ebf-43f8-88af-6461d8afef9e	Naturalis Biodiversity Center (NL) - Pisces	396d5f30-dea9-11db-8ab4-b8a03c50a862	Naturalis Biodiversity Center	NA	7956	7723	97.07139265962796	73575
32358cdf-eae9-42b6-b714-b3080a887616	Occurrence data of Cladocera (Crustacea: Branchiopoda: Anomopoda, Ctenopoda, Haplopoda, Onychopoda) collected from Rajasthan, India	e266cece-c63f-49cd-96dc-5f04e233e509	Biologia Life Science	NA	38	38	100	91
90e739fc-3ac2-4f24-b019-f89b4e7b8d6f	The Apterygota collection (EA) of the Muséum national d'Histoire naturelle (MNHN - Paris)	2cd829bb-b713-433d-99cf-64bef11e5b3e	MNHN - Museum national d'Histoire naturelle	NA	39	39	100	713
9621afc1-962d-4c66-9df9-711e06cab3c3	Distribution of freshwater sponges in Western Siberia	d86fda91-d43c-4707-a40c-1c783bfbdedd	Institute of the problems of Northern development is a subdivision of Tyumen Scientific Centre SB RAS	water, western	3	3	100	29
d962a7dc-2183-4824-bb88-5e0ba14ec62d	Naturalis Biodiversity Center (NL) - Mollusca	396d5f30-dea9-11db-8ab4-b8a03c50a862	Naturalis Biodiversity Center	NA	31677	31158	98.36158727152193	699043
adaaa817-289b-4c23-9cc1-097195944cdc	Janghang	750a8724-fa66-4c27-b645-bd58ac5ee010	Biodiversity Data Journal	NA	137	96	70.07299270072993	1129
6579130b-618d-4841-b3b2-5d72d712e42e	Records of Podicipedidae and some other species of waterfowl from registration cards of West-Ukrainian Ornithological Society	57772f4d-3770-4c12-8bf5-089883f53b7b	West-Ukrainian Ornithological Society	water	8	8	100	1566
7b02f24c-44c1-4906-8284-ebbcfc1c2993	DIATOMEAS COMO BIOINDICADORAS DE DOS ECOSISTEMAS LÓTICOS DE LA PROVINCIA DEL AZUAY	b1a2a151-d118-49d6-962e-f41a7f0dc9a3	Universidad Católica de Cuenca	NA	105	99	94.28571428571428	924
ddba70bb-093d-41a8-9504-831fb4c95f29	Earthworm species occurrences in eastern and southern Ukraine	c8ac507d-0869-4792-9c3a-6f2e60c2b1de	Bohdan Khmelnytsky Melitopol State Pedagogical University	southern	23	22	95.65217391304348	495
f3949c31-25a5-4592-a18f-a37504719ca4	Records of birds on the stationary observation points within the northern and southern Ukraine since 1987	ca2fd897-6108-4361-91f8-b39dc8d12d13	Ukrainian Nature Conservation Group (NGO)	southern, northern	236	209	88.5593220338983	17018
9671cd3e-9b07-4fb7-a811-918dd02a7b2b	2012 Onwards Scottish Lowlands and Southern Uplands Black Grouse (excluding Scottish Borders)	c71f0513-c95a-4e98-abad-0c222b87ec66	Royal Society for the Protection of Birds	southern	1	1	100	2297
fe6c2448-5443-4ce4-9bd9-e97387443f8e	Birds of the southern part of the Synyukha river basin	ca2fd897-6108-4361-91f8-b39dc8d12d13	Ukrainian Nature Conservation Group (NGO)	southern, basin	53	50	94.33962264150944	101
0daf967c-5e67-43ee-a1e3-f71970900277	Presence/absence of Norway spruce (Picea abies (L.) Karst.) in Southern Rhodopes, Greece (1970-2019)	6e618858-4e7f-446a-a899-8fd5a52d130d	Department of Forestry and Natural Environment	southern	1	1	100	500
803a0543-ee93-4b83-94d7-1281bb8eab5d	Black grouse annual lek surveys by study groups in Speyside, Donside, Angus Glens and the Southern Uplands for the period 2018 to 2021	20a60772-3924-4d47-8db8-e310e851407a	Game & Wildlife Conservation Trust	southern	1	1	100	55
22eb589c-f5f2-48f0-9fc4-6dd2ff76f51d	The Dr. Laurie L. Consaul Herbarium	9337a721-306c-4f3d-a961-ff47e38a4538	University of Western Ontario	NA	195	191	97.94871794871794	1633
4b456e0f-a945-4083-8a72-79ea06898258	Balsfjord Nature Reserves	f2429cd1-4d45-475c-852a-892024cb4aba	Arctic Research and Consulting DA	NA	93	93	100	8914
22f32f32-cc5e-4c6d-8017-0bcf9e0d4a28	Distribución y abundancia de sifonóforos, crucero Cimar Fiordo 1	528e9373-674e-48d0-a641-d0ae998c5ba0	SERVICIO HIDROGRÁFICO Y OCEANOGRÁFICO DE LA ARMADA DE CHILE	NA	10	10	100	210
1170fe9c-7c4f-425c-9700-a2938b310f16	Autumn ornithological survey for the Karabatan-Ulke project (2024)	fb956832-b98a-4cc7-8b11-f0801df7df48	Juru	NA	62	53	85.48387096774194	985
94a90828-0ce1-4467-9492-fb8610b315a1	KwaZulu-Natal Museum Myriapoda Collection	0c163d39-b67e-4bd9-a2f4-6344b67247f9	KwaZulu-Natal Museum	NA	401	321	80.0498753117207	2562
